bin,hour_dec,fair_per_day,ref_W1,ref_W3,ref_W4,ref_mean,ref_std,lift
223,18.583333333333332,96.0,63.666666666666664,91.0,85.0,79.88888888888889,11.729460640352578,16.111111111111114
224,18.666666666666668,67.0,74.66666666666667,95.33333333333333,95.66666666666667,88.55555555555556,9.821870280270916,-21.555555555555557
225,18.75,93.0,81.0,96.66666666666667,108.33333333333333,95.33333333333333,11.19854487901921,-2.3333333333333286
226,18.833333333333332,95.66666666666667,73.33333333333333,93.33333333333333,77.0,81.22222222222221,8.693690063119357,14.444444444444457
227,18.916666666666668,88.33333333333333,86.33333333333333,91.66666666666667,87.66666666666667,88.55555555555556,2.2662308949301297,-0.22222222222222854
228,19.0,99.0,85.66666666666667,74.66666666666667,95.66666666666667,85.33333333333333,8.576453553512405,13.666666666666671
229,19.083333333333332,82.33333333333333,83.0,91.33333333333333,83.33333333333333,85.88888888888887,3.8522079607466027,-3.555555555555543
230,19.166666666666668,76.66666666666667,80.33333333333333,103.66666666666667,77.66666666666667,87.22222222222223,11.678829638640812,-10.555555555555557
231,19.25,75.66666666666667,64.0,83.0,65.0,70.66666666666667,8.73053390247253,5.0
232,19.333333333333332,71.33333333333333,57.333333333333336,82.66666666666667,91.66666666666667,77.22222222222223,14.53560974356714,-5.8888888888889
233,19.416666666666668,78.0,48.0,74.66666666666667,82.0,68.22222222222223,14.609315479016534,9.777777777777771
234,19.5,77.33333333333333,60.333333333333336,47.666666666666664,61.666666666666664,56.55555555555555,6.308919807368174,20.77777777777778
235,19.583333333333332,69.33333333333333,67.66666666666667,60.333333333333336,52.666666666666664,60.22222222222222,6.124228346453634,9.111111111111107
236,19.666666666666668,63.666666666666664,54.666666666666664,68.33333333333333,69.0,64.0,6.605272865645266,-0.3333333333333357
237,19.75,52.0,63.333333333333336,65.33333333333333,72.66666666666667,67.1111111111111,4.012326685615067,-15.1111111111111
238,19.833333333333332,50.333333333333336,66.66666666666667,48.0,67.66666666666667,60.77777777777778,9.044471744430545,-10.444444444444443
239,19.916666666666668,38.666666666666664,53.0,37.333333333333336,59.0,49.77777777777778,9.134117295362048,-11.111111111111114
240,20.0,44.0,32.333333333333336,45.333333333333336,60.333333333333336,46.0,11.440668201153676,-2.0
241,20.083333333333332,48.666666666666664,26.333333333333332,54.333333333333336,39.333333333333336,40.0,11.440668201153677,8.666666666666664
242,20.166666666666668,29.333333333333332,44.0,48.666666666666664,49.0,47.22222222222222,2.2825153982415705,-17.88888888888889
243,20.25,40.333333333333336,36.0,33.0,54.666666666666664,41.22222222222222,9.585225256084309,-0.8888888888888857
244,20.333333333333332,58.666666666666664,24.666666666666668,47.333333333333336,43.0,38.333333333333336,9.824383874753599,20.33333333333333
245,20.416666666666668,53.333333333333336,32.666666666666664,49.0,55.666666666666664,45.77777777777777,9.662195645470963,7.555555555555564
246,20.5,57.333333333333336,47.333333333333336,39.333333333333336,49.0,45.22222222222223,4.219297232455005,12.111111111111107
247,20.583333333333332,40.666666666666664,40.333333333333336,30.333333333333332,53.666666666666664,41.44444444444445,9.558139185602919,-0.7777777777777857
248,20.666666666666668,40.333333333333336,41.666666666666664,43.333333333333336,30.666666666666668,38.55555555555556,5.619630496178574,1.7777777777777786
249,20.75,41.333333333333336,39.0,30.333333333333332,47.666666666666664,39.0,7.076303701373625,2.3333333333333357
250,20.833333333333332,34.666666666666664,37.333333333333336,31.0,36.0,34.77777777777778,2.7261875880856223,-0.11111111111111427
251,20.916666666666668,32.666666666666664,32.666666666666664,36.333333333333336,31.666666666666668,33.55555555555556,2.0061633428075334,-0.8888888888888928
252,21.0,40.0,17.333333333333332,33.666666666666664,34.333333333333336,28.444444444444446,7.861454645026102,11.555555555555554
253,21.083333333333332,29.333333333333332,26.0,48.333333333333336,42.0,38.77777777777778,9.397924646129113,-9.444444444444446
254,21.166666666666668,34.666666666666664,48.666666666666664,39.666666666666664,34.0,40.77777777777778,6.038968107422751,-6.111111111111114
255,21.25,36.666666666666664,44.666666666666664,24.333333333333332,19.0,29.333333333333332,11.0587655864611,7.333333333333332
256,21.333333333333332,28.666666666666668,32.333333333333336,18.333333333333332,33.666666666666664,28.111111111111114,6.935327348589882,0.5555555555555536
257,21.416666666666668,20.333333333333332,38.0,16.666666666666668,52.0,35.55555555555556,14.527963669938801,-15.222222222222225
258,21.5,24.333333333333332,35.666666666666664,18.333333333333332,43.0,32.333333333333336,10.34229002508453,-8.000000000000004
259,21.583333333333332,24.666666666666668,18.0,35.0,30.666666666666668,27.88888888888889,7.212814385385547,-3.2222222222222214
260,21.666666666666668,22.0,19.333333333333332,42.0,25.666666666666668,29.0,9.549093422162398,-7.0
261,21.75,23.0,25.333333333333332,37.0,41.666666666666664,34.666666666666664,6.869147340477214,-11.666666666666664
262,21.833333333333332,31.666666666666668,29.333333333333332,25.333333333333332,33.333333333333336,29.333333333333332,3.2659863237109055,2.3333333333333357
263,21.916666666666668,46.666666666666664,32.333333333333336,24.666666666666668,35.666666666666664,30.888888888888886,4.6054181724583785,15.777777777777779
264,22.0,28.333333333333332,44.333333333333336,23.666666666666668,28.666666666666668,32.22222222222222,8.803759017573471,-3.8888888888888893
265,22.083333333333332,29.0,34.0,44.666666666666664,23.666666666666668,34.11111111111111,8.573574099493522,-5.111111111111107
266,22.166666666666668,29.0,24.666666666666668,38.0,22.333333333333332,28.333333333333332,6.901422290342016,0.6666666666666679
267,22.25,27.0,19.333333333333332,42.666666666666664,21.0,27.666666666666668,10.628403594282771,-0.6666666666666679
268,22.333333333333332,21.333333333333332,16.666666666666668,43.0,21.333333333333332,27.0,11.47299566938076,-5.666666666666668
269,22.416666666666668,34.0,31.666666666666668,22.333333333333332,24.0,26.0,4.064298035149307,8.0
270,22.5,20.666666666666668,27.0,32.666666666666664,25.333333333333332,28.333333333333332,3.1387659759612294,-7.666666666666664
271,22.583333333333332,22.0,25.0,33.666666666666664,33.666666666666664,30.777777777777775,4.085505846855607,-8.777777777777775
272,22.666666666666668,35.0,18.666666666666668,24.333333333333332,26.333333333333332,23.11111111111111,3.247030932489434,11.88888888888889
273,22.75,26.333333333333332,17.333333333333332,18.666666666666668,13.666666666666666,16.555555555555554,2.1140330656044948,9.777777777777779
274,22.833333333333332,19.666666666666668,12.666666666666666,17.333333333333332,24.0,18.0,4.650766563656967,1.6666666666666679
275,22.916666666666668,17.333333333333332,15.666666666666666,30.666666666666668,16.666666666666668,21.0,6.847546194724712,-3.666666666666668
276,23.0,26.666666666666668,18.0,27.0,11.666666666666666,18.88888888888889,6.291283407507585,7.777777777777779
277,23.083333333333332,32.333333333333336,13.666666666666666,27.0,15.0,18.555555555555554,5.995883361436463,13.777777777777782
278,23.166666666666668,30.333333333333332,23.666666666666668,15.666666666666666,17.333333333333332,18.88888888888889,3.446236093171295,11.444444444444443
279,23.25,16.0,15.333333333333334,20.333333333333332,28.0,21.22222222222222,5.209203630991574,-5.222222222222221
280,23.333333333333332,17.666666666666668,12.666666666666666,25.0,14.666666666666666,17.444444444444443,5.404616225340138,0.22222222222222499
281,23.416666666666668,13.0,17.666666666666668,21.0,14.0,17.555555555555557,2.8588178511708016,-4.555555555555557
282,23.5,22.666666666666668,23.666666666666668,10.0,20.666666666666668,18.111111111111114,5.864730320176289,4.555555555555554
283,23.583333333333332,20.666666666666668,33.0,16.666666666666668,21.666666666666668,23.777777777777782,6.833107494009688,-3.1111111111111143
284,23.666666666666668,16.666666666666668,22.0,7.0,18.666666666666668,15.888888888888891,6.431020501550125,0.7777777777777768
285,23.75,18.0,15.333333333333334,9.333333333333334,12.0,12.222222222222223,2.454524670486058,5.777777777777777
286,23.833333333333332,14.0,18.666666666666668,10.0,11.0,13.222222222222223,3.8713891978187442,0.7777777777777768
287,23.916666666666668,11.0,15.666666666666666,18.666666666666668,14.0,16.11111111111111,1.9309052441091967,-5.111111111111111
